date,asset_0,asset_1,asset_2,asset_3,asset_4
2020-06-10,93.655951955337,120.1992483299658,114.09400498877595,86.53071708191408,25.52285139611716
2020-06-11,94.77755041287737,119.0404176294535,114.25559827520904,88.02412037648283,25.59062801855284
2020-06-12,95.66236869298787,119.10644296823196,114.0518511506379,88.38528389700157,26.123160206354147
2020-06-15,97.5036324173157,117.28008153798551,113.99564245954996,89.47753490171694,26.762199570425487
2020-06-16,97.09863567994128,117.7641438614066,114.21344443707098,89.81250227283375,26.4136338197885
2020-06-17,97.13599650776315,119.01105686256986,113.98862039343084,89.33190318170516,27.004259991566887
2020-06-18,96.5809169308503,119.10644296823196,115.24625635429979,88.89501457398332,27.33346231206115
2020-06-19,97.20047539641983,119.12112996743917,115.99100274996974,89.95813399284552,28.059643575485353
2020-06-22,97.64794918762377,118.30691448706416,116.9676059761106,90.45328577227369,27.807900515885365
2020-06-23,95.15707948490332,119.57581829244582,116.56010100625672,88.13771128344425,26.384585904412727
2020-06-24,96.17720956494956,119.92056582789125,116.48984818293052,89.39016635341149,27.052673183859845
2020-06-25,93.89287654237194,121.20409047482606,117.00975981424865,88.09403356160502,26.49109308068277
2020-06-26,95.2728650432414,120.82274452513988,117.07300129216738,88.80763292105085,27.37219286589551
2020-06-29,96.4932603005824,120.2359790595147,117.59291292348553,88.64742885579898,27.16886115181402
2020-06-30,97.16920040195383,120.00248223518133,117.06596850533661,88.98238967460227,27.44965212678978
2020-07-01,97.70427924856668,120.12728203385035,117.31890225487656,89.95813399284552,27.83694843126113
2020-07-02,99.21257568352677,119.63532048653134,118.02149481240845,91.42903664283044,28.040278298568172
2020-07-03,98.18930985205648,121.31686281198213,118.7662412080784,90.08919991993073,27.875678985095497
2020-07-06,98.94032231811249,120.83220506967427,119.50396553762921,90.8465032104698,28.253292651108257
2020-07-07,98.37708359851408,122.7561490396985,119.18077896476306,89.81250227283375,27.507746110766874
2020-07-08,99.38154523641192,122.13937446217962,118.87163652413517,90.77368735046392,28.108056767778304
2020-07-09,98.52101871486592,122.54320078272443,119.01917495761836,90.19115391810328,27.594888010119732
2020-07-10,99.79773371817805,122.71943154168041,119.57422908166706,91.51643140038993,27.962819037673903
2020-07-13,100.71462124558235,122.14665180412916,119.67961367701218,92.55041923339897,28.359799827378296
2020-07-14,100.38289175282935,122.72674857822238,118.54843923055738,91.95331345579825,28.233927374191076
2020-07-15,100.67394931181603,122.4697922497499,119.52504245669824,92.49217571863318,28.175833390213988
2020-07-16,101.48754271171944,122.77083603890573,120.10117349981597,92.94362356696809,28.195198667131166
2020-07-17,101.7034660161908,122.84423134034942,121.54851245301784,93.13295921807313,28.776142200450966
2020-07-20,102.28234223302222,123.2114327835919,123.39633430995443,93.38053838394394,28.80519011582674
2020-07-21,101.06195729065301,124.65069254824664,124.48534419755957,92.63779433401794,28.475987795332475
2020-07-22,100.41109288570208,124.64336228017383,125.55328788680728,92.12807020934969,28.50503571070825
2020-07-23,101.14332178812924,124.18072180514599,128.03343875723797,93.3368410051642,28.776142200450966
2020-07-24,100.50182337756324,125.03987156417666,129.1013824464857,92.73973522756349,28.417893811355388
2020-07-27,101.73787676208083,124.82693653873342,130.07096360650743,93.71549265043375,28.630906317121017
2020-07-28,101.37489290480539,125.6493555682152,129.1084045126048,92.33196510106781,28.011232229966854
2020-07-29,102.17598455889983,125.56857707257541,130.2817327971977,90.36591067165473,28.146785474838214
2020-07-30,102.8863354061613,124.93633483553108,130.4292819513925,92.12807020934969,28.408211172896795
2020-07-31,103.28368874943963,126.12727846133704,133.20452040950116,92.63779433401794,28.83423803120251
2020-08-03,103.92517684503385,125.02461560914429,134.44109017201276,92.94362356696809,29.26994568119236
2020-08-04,104.61990051003409,125.72294934262116,136.22567055103062,93.04557756514065,29.22153433567386
2020-08-05,104.69499350466226,124.88490387524413,134.061684187347,92.66693902449812,28.90201465363819
2020-08-06,105.00791880384286,124.32617602342087,133.59797052640516,92.97276170513476,29.202169058756684
2020-08-07,104.14113109442059,122.84854481939588,126.42450651760304,93.30771597162455,28.872966738262416
2020-08-10,105.59311809838132,121.73120819952672,125.83433134224704,95.37571129458317,29.58946536322803
2020-08-11,105.40221891547148,120.42994006976588,128.8062948588077,94.95338847978792,29.43454684143949
2020-08-12,105.40534435192373,119.95950622308665,128.25124073475897,94.37084849511378,29.36677021900381
2020-08-13,105.74015802124184,120.26092049510535,131.0335119796984,95.08444785455961,29.792797077309523
2020-08-14,105.96861401643753,121.12098322976242,132.2138623304104,95.02620433979381,29.628195917062396
2020-08-17,105.5273910981381,120.36375595261761,128.04047154406874,94.60386186805803,29.68628990103948
2020-08-18,105.85595389455169,121.45182442631885,128.92573430710272,94.29803263510789,29.550736656168127
2020-08-19,106.2314498126079,122.17966447351839,127.8929223898739,93.8174400962928,29.22153433567386
2020-08-20,107.30794089851243,121.98113858513521,127.16925291327298,95.05531626870645,29.38613549592099
2020-08-21,107.68342650159686,121.04752177066462,127.32382413358694,95.11357944041276,29.938032960639475
2020-08-24,108.76303270898184,120.58440496052737,128.82737177787672,95.66699439154725,29.947715599098064
2020-08-25,109.0008443835907,118.53334567394107,127.33787898653681,94.6912435209905,29.695972539498072
2020-08-26,109.70490309806051,118.44505166879706,129.55104125447764,95.3611520539701,29.744383885016575
2020-08-27,109.30749817992323,119.2317191020104,129.86018369510552,94.6329934539112,29.60883064014521
2020-08-28,110.33701488429799,120.59544005722901,130.01475491541947,94.73493434745673,29.637878555520984
2020-08-31,111.932916374667,121.7434870601252,128.30744942584693,96.00194210572354,28.911697292096783
2020-09-01,108.08085204967772,122.0894254333442,127.26761544249898,93.83199933690587,28.698682939556697
2020-09-02,107.19837526816347,119.77118184496365,127.61891172126494,93.96305871167756,27.604570648578324
2020-09-03,104.2694390285112,120.50711958902336,127.37300003784411,92.81256419219639,25.900465062129925
2020-09-04,106.32847243726073,120.18331756686173,128.6095698003557,94.54560524866521,26.539504426201265
2020-09-07,104.4822472115021,120.79417765010527,128.19504276438266,93.43879500333676,25.939195615964287
2020-09-08,104.53541057610562,121.05174262899536,128.1880099775519,94.37084849511378,26.181256037105687
2020-09-09,105.9122942704664,121.04434620326847,129.1997449757117,94.8805529628415,26.084431499294237
2020-09-10,106.44740406199462,120.75001080023704,128.8906025350838,95.4922310856823,26.646011602471308
2020-09-11,106.02494407738044,120.3893986593416,129.25595366679966,95.4922310856823,27.788537085742636
2020-09-14,105.09241905274314,120.7573939944331,128.5463390431486,95.62329701276751,28.301703996626753
2020-09-15,103.88251412171212,120.38206839126882,128.71495439570083,94.85144103392886,28.137102836379626
2020-09-16,102.72636050867665,120.99294170604315,126.12941892992504,92.44848489216693,27.391558142812695
2020-09-17,103.77255652243518,120.89717188598735,125.51815611478838,92.41934020168677,27.27536832808406
2020-09-18,101.3659807691792,121.05913905472224,122.8061484138868,91.64749077516163,27.139815083212703
2020-09-21,101.63617114023555,121.52274543149974,123.2628400087095,91.56010912222915,27.594888010119732
2020-09-22,103.27930488642907,121.52274543149974,122.91154372994355,91.8659449074928,27.44965212678978
2020-09-23,104.9947053249804,121.17689967899645,124.14810277174351,93.24945935223174,27.778854447284047
2020-09-24,104.42289486382484,121.31666433901987,125.19496954192222,93.1475250109997,26.82029540117703
2020-09-25,105.21464115347791,120.15385094773154,124.44319035942151,92.69605750572426,27.391558142812695
2020-09-28,105.89010676614701,120.35203281631348,125.55328788680728,93.23489355930515,26.63632896401272
2020-09-29,104.88475804067522,119.90266356669541,125.44087050463139,93.04557756514065,25.513168757658573
2020-09-30,106.74470217891401,117.5598754886487,126.05213331976806,94.45822359573273,27.042990545401253
2020-10-01,105.22720478911762,118.1934673418364,124.5696625945473,93.45335424394983,27.48838083384969
2020-10-02,107.05884464476578,117.33144634061836,124.51345390345936,94.25434180864166,27.48838083384969
2020-10-05,108.00767763980241,117.96506465686771,124.95609064533217,94.90969765332167,28.214562097273895
2020-10-06,108.97218939195923,117.94296800040276,127.22546160436093,95.65243515093418,27.778854447284047
2020-10-07,110.7252910524015,118.3187037810224,126.86011047264509,96.20583699744165,27.17854379027261
2020-10-08,110.00268601865402,119.16591869925584,124.8647501822253,95.12813868102585,27.556157456285373
2020-10-09,109.31150038897759,119.43847500256194,125.25117823301018,94.96794116808748,28.059643575485353
2020-10-12,109.1764052034494,119.23223513171229,125.70785910712124,93.84657823445947,28.020914868425447
2020-10-13,109.11043064388323,118.9006662009609,125.27225515207918,94.28346028986779,27.807900515885365
2020-10-14,107.45156656571059,118.45133664593529,125.33548590928628,93.93394678276492,27.682029909472593
2020-10-15,107.88201033848992,117.32411607254558,125.93971593759217,94.39996042402642,28.127420197921033
2020-10-16,107.67780484197154,116.91887397820331,126.88822017854488,93.94851257569151,27.207591705648383
2020-10-19,108.26842981167131,115.70329324201549,125.64462834991417,94.02132188338389,27.604570648578324
2020-10-20,108.6360141463649,116.41061118491733,125.51113404866925,94.6329934539112,26.9945773531083
2020-10-21,106.62842150193003,117.49357228772308,125.44790329146215,92.92907743098202,26.249032659541367
2020-10-22,106.26083716723642,118.28184073616532,125.77812265115908,92.2008926216691,26.81061276271844
2020-10-23,102.62896654503939,118.39239017614409,123.74763058872038,89.44840986817728,25.474438203824214
2020-10-26,103.67205775228925,117.24307294628944,123.23473030280971,89.87075889222656,24.78698749423437
2020-10-27,102.59127563812025,116.08639898530035,123.79680649297755,89.40471904171105,24.448102535281517
2020-10-28,103.7411474333359,116.955909032961,124.99824448347022,90.56979901105933,25.42602685830571
2020-10-29,105.57278728898405,116.27740936417929,125.70785910712124,92.94362356696809,25.871417146754155
2020-10-30,107.93227519602058,118.79974931541713,125.63760628379504,93.96305871167756,26.56855234157704
2020-11-02,110.03725148912092,119.0062802799448,128.52525140336795,96.22038968574121,26.297444005059866
2020-11-03,110.01211390286969,117.56810550081708,128.7079323295817,96.42427802514581,25.62935672561275
2020-11-04,111.39449547719431,115.09740821435928,123.00990625916957,99.23503705497096,27.17854379027261
2020-11-05,111.23110632404732,114.43359554478481,123.41741122902346,100.12339316796823,27.991866953049676
2020-11-06,112.05740776919548,114.84661777924765,122.88343402404377,100.96806500681276,28.117739406236897
2020-11-09,110.97035415217842,116.801047196275,123.62819114042536,99.49715580451435,27.749806531908273
2020-11-10,112.5066763654908,116.64618535958901,124.4713000653213,101.0263281785191,27.2366377742497
2020-11-11,113.91107008961441,116.36587537922394,124.46426727849054,102.0748621475142,27.895042415238226
2020-11-12,113.29837108028494,117.12553725803913,124.00758640437945,101.97294091090919,27.953138245989766
2020-11-13,111.93486590433524,117.46483340278783,123.29797178072843,101.43408520038777,28.079008852402538
2020-11-16,112.40616728037311,118.0696069818554,123.0661149502575,102.14769766446061,28.1661507517554
2020-11-17,111.63642282554721,119.11688264604683,123.43848814809249,102.45353344972426,28.34043455046112
2020-11-18,112.30559630542467,118.57106876830127,121.007513181919,102.32246097032555,28.582494971602518
2020-11-19,114.11524464121743,117.39106761848123,119.15266925886327,103.85162679201679,29.821843145910844
2020-11-20,113.9393227973461,117.02971451186004,119.09646056777532,103.72055431261809,30.37374245740378
2020-11-23,114.25665258948084,118.16545619109613,117.88800051116353,104.43415367206393,30.228504727299377
2020-11-24,113.75080637291966,118.01796431707538,117.10110027735554,102.1622765620142,29.98644430615797
2020-11-25,114.99495701029207,116.27781954163463,119.5671962948363,104.56523925608965,29.647561193979577
2020-11-26,115.23688435864497,115.3550128878418,120.46652463153183,104.5797919443892,29.98644430615797
2020-11-27,115.20546495457388,116.28522919889232,121.4150181517729,104.75456180256766,30.257552642675144
2020-11-30,116.19825004440597,114.5798304233779,121.07075465983772,105.64293102019194,30.557707047793635
2020-12-01,115.95948939239247,115.61338499011175,122.87641195792465,104.78368028379381,30.402788526005097
2020-12-02,116.29881070438259,116.15967520296672,123.30499384684757,105.14775303150974,30.412471164463682
2020-12-03,115.25576075701991,115.77581526242524,121.19721617425188,105.29339785614854,30.344694542028005
2020-12-04,115.21800796027001,116.80205279261713,120.96535934378095,105.43904268078734,31.090241082369392
2020-12-07,115.08291277474186,117.21543227841205,121.19019410813274,105.1186345502836,30.92563992212226
2020-12-08,114.56767993385215,116.89062465990831,120.52272260190813,105.18333864616753,31.148333219572027
2020-12-09,116.11657609777603,116.49934183057833,122.20895117241166,106.25678451111715,31.50658530221651
2020-12-10,116.29881070438259,116.18927413740508,122.88343402404377,106.66853189191173,31.700234377839415
2020-12-11,116.94914904577227,115.88181305580285,124.1762124776433,107.41847693438218,32.106894112453496
2020-12-14,116.48217995788603,115.5344721403172,123.96543256624139,106.85967598154475,32.41673115603058
2020-12-15,116.06569234193802,115.99265358945961,123.5719824493374,105.49212297250945,31.603407993253512
2020-12-16,115.87007921692035,116.59128773822793,122.59537922319655,105.22743571607123,31.070875805452207
2020-12-17,115.9742088571362,115.78575214206906,123.4103784421927,106.35972790862931,31.70991516952355
2020-12-18,116.42537540824081,116.24390712814983,123.90220180903432,106.40385118778701,31.87451448299623
2020-12-21,117.42555633284599,116.29565564517638,123.45254300104239,107.27139715308532,31.554996647735013
2020-12-22,117.20153577551982,116.14788590900848,123.90220180903432,107.96252862951484,31.73896123812487
2020-12-23,117.36876209817252,116.39908652157543,124.8506953292754,108.10956254461716,31.864833691312093
2020-12-24,117.96509124727194,116.56913815563972,125.31440899021725,107.2861529631036,31.96165638234909
2020-12-25,116.35913265940809,116.42872515060625,128.1037023012758,107.84488184049243,31.351666780427973
2020-12-28,117.16052344768441,115.56400491710149,128.4830975652299,108.96245098459978,32.862121444479016
2020-12-29,117.86095129208431,113.19172375686296,126.39639681170326,110.21238996618024,33.0267244515006
2020-12-30,119.61209310788657,112.19397371252077,126.10130922402524,110.33001709826209,33.43338418611468
2020-12-31,120.29359297905256,111.83181348251972,121.78739134960787,111.35933313174048,34.30480317964329
2021-01-01,119.4827227317016,111.64712777537147,121.54851245301784,109.90356632595729,34.140200172621704
2021-01-04,119.50795315269893,111.55842359277213,122.33541268682582,110.40353405581327,34.75987795332477
2021-01-05,119.8298215324211,112.81479713846976,121.8084682686769,110.25650014071093,34.663051568738865
2021-01-06,119.41015690516188,111.75799477208986,121.74523751146981,111.13876915445996,35.089080273819036
2021-01-07,118.53933604176984,112.2013966013093,120.2346678010609,109.40360514841481,34.21766128029042
2021-01-08,119.47010752120295,112.5635303682487,121.25342486533984,110.19766036541596,34.61464022322037
2021-01-11,121.12342214455279,112.67439736496709,123.22770823669057,110.94762506482697,34.653370777054725
2021-01-12,121.23384391756026,111.88358846260793,123.15042262653361,111.03581920463432,34.6243210149045
2021-01-13,120.80476172105716,112.24577515567063,122.18084146651186,110.50648400563891,34.111154104020386
2021-01-14,121.28117932310268,113.56863714372531,122.28623678256865,110.37412727279279,34.459721701431825
2021-01-15,121.09183770093308,113.35432603907707,121.98411640805989,110.53587768403237,34.324168456560464
2021-01-18,118.13231756992468,113.64254847487092,121.21127102720178,108.00664535635904,34.37257980207897
2021-01-19,119.14828040136794,113.01434185472586,121.32367768866604,108.69778993741556,34.130519380937564
2021-01-20,116.76299474988565,112.33439994908507,121.27450178440884,106.44795481000419,34.062742758501884
2021-01-21,118.706541734479,112.46466436998166,122.4126982969828,107.71253821227333,34.97288861231594
2021-01-22,120.38510740876976,111.7395500181305,120.92320550564291,108.8007136779872,35.650658530221655
2021-01-25,120.47975758991096,110.74810479822278,120.74053530014079,109.0653812774849,36.25096734045864
2021-01-26,121.84908040994999,110.4521154538392,118.14093426070346,109.18304772344783,36.60921942310312
2021-01-27,122.32868533827848,109.52721821817724,119.30724047917722,109.85947580836711,36.97714860388284
2021-01-28,123.21213172714094,110.00817113185623,120.50867846966989,110.6241242423478,37.70332986730704
2021-01-29,123.13010707147016,110.08957812520985,120.90212858657388,111.2270026081484,37.92602501153126
2021-02-01,123.07643827324897,110.82210213431868,121.3447653284467,110.8446751150013,38.0325321878013
2021-02-02,123.27520777963423,110.21527766797445,120.29087649214884,111.59462670978526,37.73237962945726
2021-02-03,123.88418308414768,108.84650888374902,119.92552536043301,112.2122346763501,38.671571551872646
2021-02-04,123.77688674759244,107.18918025969393,118.20417573862218,113.02097362792098,39.16537687938849
2021-02-05,123.80532512481632,107.86988297835671,116.86222138076548,112.35926859145245,39.59140189091975
2021-02-08,123.27835384603007,107.43334169786607,116.85519931464634,111.80047419092851,38.991093080682774
2021-02-09,123.06068731132626,106.00532873440606,117.33997917394558,112.1240143272887,38.41983033904711
2021-02-10,122.11412361008334,105.1988073892013,119.09646056777532,111.84458436545921,39.969015556932504
2021-02-11,122.26244258944577,104.89549439251032,118.82244989916634,111.94754741991188,40.29821787742677
2021-02-12,123.6096707399115,104.2073754008244,118.73814222289025,112.30048123466554,41.150271594038195
2021-02-15,120.63122263566922,102.5055888332231,116.50390303588041,110.38884376893003,41.11154104020384
2021-02-16,120.0096424356289,105.89430957508328,113.68650001892206,108.83012046100768,39.998065319082734
2021-02-17,122.91869140967087,104.49571692039561,113.48977496047006,110.87409500264877,39.31061091594399
2021-02-18,121.95953312787285,104.50315304071493,114.10805984172585,110.75644166131289,38.797444005059866
2021-02-19,120.34409508093435,103.36970041631027,112.85041316014524,110.0800201287071,39.83346231206115
